id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14951173,"Large, one bedroom suite in Riley Park",71800,Kendall,,Riley Park,49.23668977673078,-123.10129492186344,Entire home/apt,80,5,2,2016-10-29,0.35,1,218
7827146,family home in riley park,41215176,Sarah,,Riley Park,49.24652091879789,-123.09738364416928,Entire home/apt,295,5,3,2016-08-31,0.36,1,8
13618358,Large Family Home in the City Centre,78859966,Neta,,Riley Park,49.241126912367164,-123.1168910309825,Entire home/apt,295,1,0,,,1,0
4041816,Urban Comfort - so sweet,20958067,Ana & Scott,,Riley Park,49.23606509649702,-123.09721020399385,Entire home/apt,75,4,34,2016-09-18,1.22,1,170
13240975,"Prime location, 2 bdrm/2 bath laneway home",74401202,Jerry,,Riley Park,49.242353134652774,-123.1016460323493,Entire home/apt,165,1,11,2017-04-04,1.44,1,290
14031631,High end 3 bedrooms and 2 bathrooms sweet home,57069107,Mona,,Riley Park,49.24479643265249,-123.09719536916585,Entire home/apt,130,2,26,2017-03-10,3.00,2,127
1693448,Modern 2 Bedroom Suite in Vancouver,8945518,May And Tony,,Riley Park,49.233192387133535,-123.10005727222668,Entire home/apt,129,4,78,2017-03-01,1.95,2,248
16948745,Sofa bed2in the living room convenient to downtown,73238515,Cora,,Riley Park,49.25449257053157,-123.09197126696118,Shared room,38,1,1,2017-02-04,0.48,19,90
4448352,"Modern, family-friendly suite! ",23085377,Jane,,Riley Park,49.24223298075722,-123.09221970510656,Entire home/apt,95,3,18,2017-04-02,0.77,1,266
7328392,"Private, quiet 1-BR apt near Main & King Edward",9078727,Eric Cheryl,,Riley Park,49.246155060507995,-123.09689917884728,Entire home/apt,94,2,16,2017-04-02,2.29,1,236
10315719,Stylish One Bedroom on Main Street,19711646,Lauren,,Riley Park,49.24682849922622,-123.10138784202596,Entire home/apt,110,5,13,2017-03-21,0.94,1,138
3473738,Great family friendly suite,5731290,Anastasia,,Riley Park,49.24625197249685,-123.10282339887024,Entire home/apt,105,2,51,2017-01-23,1.57,1,92
9459280,Perfect South Main Garden Suite,49018798,Jackie,,Riley Park,49.23740217742478,-123.09817501591783,Entire home/apt,84,3,6,2017-02-01,0.58,1,271
16245287,Main Street: Family Friendly Home,10375254,Dara,,Riley Park,49.2419061658625,-123.09663857854227,Entire home/apt,350,5,0,,,2,37
7621490,"Cozy, Modern 2BR Garden Suite",2343502,Kelly & Michael,,Riley Park,49.24698117018174,-123.1038618558745,Entire home/apt,109,2,55,2017-02-01,2.70,1,72
10967560,Chic + cheerful garden level suite,39535423,Jennifer,,Riley Park,49.23677194341699,-123.09693936142578,Entire home/apt,80,1,15,2017-02-23,1.74,1,7
1688155,Stylish Cozy Quiet Garden Get-Away,297337,David,,Riley Park,49.24372144301157,-123.09199553582036,Entire home/apt,121,5,0,,,1,257
3458358,Gorgeous Main St. Riley Park 1 bdrm,17429620,Mylene,,Riley Park,49.2430032244412,-123.10172425167563,Entire home/apt,110,3,10,2016-08-20,0.31,1,189
13157169,Fully renovated! -2bdrm & 2bathrm,73455996,Laetitia & Scott,,Riley Park,49.23399494225992,-123.10135889454172,Entire home/apt,180,3,22,2017-03-27,2.23,1,299
509698,HOME AWAY FROM HOME GARDEN SUITE,2511469,Teresa,,Riley Park,49.24610732407813,-123.09492805942784,Entire home/apt,115,3,47,2016-08-23,0.81,1,0
14182281,"New 2 bdrm, 1.5 bath Laneway House",47790369,David & Christine,,Riley Park,49.242637679467336,-123.10231959285682,Entire home/apt,190,2,17,2017-03-31,2.11,1,289
17593485,Home @ Little Mountain on the bike route,119295976,Clayton,,Riley Park,49.244061358262385,-123.10595747177723,Entire home/apt,176,3,0,,,1,63
6065229,House Rental,6082603,Al,,Riley Park,49.24116292359178,-123.09717150684644,Entire home/apt,231,5,4,2016-12-27,0.20,1,20
9128133,Home for the holidays - off Main St,47550405,Patrick,,Riley Park,49.244762225273334,-123.10268468052229,Entire home/apt,251,7,0,,,1,0
8461144,Home on bike route with mt.view,44092927,Janice,,Riley Park,49.23647156660271,-123.09430056452373,Entire home/apt,150,5,0,,,1,0
6910432,Garden Suite in Character Home,16499428,Sam,,Riley Park,49.24743123439644,-123.10354210646139,Entire home/apt,76,5,5,2015-12-01,0.24,1,0
2046259,Canada Line skytrain Brnd New 2bdrm,5233549,Joyce,,Riley Park,49.23549429617431,-123.10973573918979,Entire home/apt,138,2,3,2016-07-27,0.32,3,138
13172382,Grand Heritage House in Little Mountain,1532667,Martin,,Riley Park,49.243735130916384,-123.0903391629024,Entire home/apt,275,2,5,2016-12-30,0.58,1,0
14296069,女皇公园绝佳旅游景点一室一厅半地下室新房,87303840,Hxp,,Riley Park,49.24508580194801,-123.11309712131849,Entire home/apt,101,3,0,,,2,0
1768817,SoMa Suite in Main Street Area,9041076,Lynn,,Riley Park,49.24419640144213,-123.10476135421463,Entire home/apt,101,14,51,2016-12-03,1.33,1,262
6154737,Stunning new contemporary home,28890849,Daniel & Brenda,,Riley Park,49.24331233918738,-123.09100798536262,Entire home/apt,503,5,4,2016-09-02,0.44,1,14
14972569,Double shared room sleeps 2,94313437,Joy,,Riley Park,49.234167946175475,-123.104825254811,Shared room,75,7,0,,,1,0
9318501,"Private Home, Great neighbourhood, lots of rooms.",48363102,James,,Riley Park,49.246379031771724,-123.10357851921235,Entire home/apt,240,5,2,2016-08-07,0.16,1,16
15202360,Vancouver - Trendy area - full house 3 bdrm,4991373,Katherine,,Riley Park,49.237537538983055,-123.09621796419195,Entire home/apt,299,20,0,,,1,90
33150,“Suite on Main”  near  Q.E Park,143724,Ili,,Riley Park,49.24695596343689,-123.1022723928564,Entire home/apt,95,4,22,2017-03-26,0.31,1,289
14266530,"Beautiful Langara, 2 Bdrm Charming Garden Suite.",86942788,Colleen,,Riley Park,49.245728700600274,-123.09964077268398,Entire home/apt,169,2,1,2016-08-14,0.13,1,139
7456708,Beautiful 2 BDRM APT Main Street,39052980,Joshua,,Riley Park,49.24678691863457,-123.09976740025257,Entire home/apt,150,4,1,2015-08-04,0.05,1,0
12400665,Secure at the Center of Main St,67053523,Jeff,,Riley Park,49.24276890921637,-123.10210233759206,Shared room,46,1,3,2016-08-01,0.25,1,0
6643344,The Vancouver Homestead,18706835,Karly,,Riley Park,49.23745130363692,-123.1017499468181,Entire home/apt,268,2,22,2017-01-02,1.01,1,42
13641070,The Paz's,79060770,Dafna,,Riley Park,49.25442803857776,-123.10675842468562,Shared room,130,1,2,2016-07-13,0.22,1,0
17657078,Golden Retreat@Queen E. Park/4br+2ba/mins Downtown,120163133,Yurie,,Riley Park,49.241222657601554,-123.10164288116026,Entire home/apt,347,3,0,,,1,317
14233844,"Comfortable, Clean Couch off Main St.",74501495,Michael,,Riley Park,49.23934645459473,-123.09807903816531,Shared room,47,1,3,2016-09-19,0.36,2,365
387605,"Whole house in quiet, central area",1939444,Joanne,,Riley Park,49.24182068150741,-123.09465095472483,Entire home/apt,145,5,14,2016-09-20,0.23,1,18
16588210,Comfortable Vancouver home,97463806,Cathleen,,Riley Park,49.239237717245594,-123.09998862452674,Private room,46,1,0,,,1,365
9650348,"Townhouse- 2 bedroom, 2 bathroom",49891244,Leonie,,Riley Park,49.248831090101454,-123.09802854565949,Entire home/apt,150,7,0,,,1,0
102268,Newly renovated studio with separate entrance,514310,Bibi,,Riley Park,49.250420616124195,-123.10279137579718,Entire home/apt,75,2,32,2017-04-03,0.46,1,250
4224711,Mount Pleasant w/Mountain View,7004656,Emma,,Riley Park,49.247567747329285,-123.09085157206508,Entire home/apt,115,3,13,2016-09-21,0.59,1,0
12889116,Joe's place,68010340,Joe,,Riley Park,49.238219514539765,-123.10156076221048,Private room,59,1,28,2017-03-20,2.63,3,323
939609,Cozy convenient Cambie suite,5076219,Alison,,Riley Park,49.25007796048859,-123.11109089178343,Entire home/apt,84,3,16,2017-03-12,0.70,1,89
7698119,Beauty Bungalow Marvellous Main St.,6599704,Vanessa,,Riley Park,49.23898840611981,-123.099183255641,Entire home/apt,299,7,0,,,1,0
14128941,Cozy Bedroom Central & Convenient,34592752,Ira,,Riley Park,49.25004207416049,-123.10549950458456,Private room,40,1,16,2017-03-19,1.86,4,151
11802386,Main Street Studio Retreat,48971,Scott And Shira,,Riley Park,49.246663814290784,-123.10267798956323,Entire home/apt,95,2,68,2017-04-01,5.37,1,54
6867548,Bright 2BDR 2 level Laneway Home,21386383,Priscilla,,Riley Park,49.23492403661991,-123.10579060980743,Entire home/apt,324,4,22,2016-09-03,1.04,2,288
13140963,Bright bedroom on 2nd floor in the house,73238515,Cora,,Riley Park,49.25282097554791,-123.09199128434015,Private room,64,1,10,2017-01-02,0.98,19,153
2117940,"Stunning Home, Central Neighborhood",94847,Karen,,Riley Park,49.25613778440942,-123.10651575384927,Entire home/apt,450,7,8,2015-09-07,0.22,1,113
3774396,Modern 5 Bedroom Cambie Village,19350694,Scott,,Riley Park,49.251662910621505,-123.11070247714973,Entire home/apt,493,5,4,2016-07-18,0.19,1,12
1349577,"Queen-Bedroom, Guest House",3223934,Andre,,Riley Park,49.23349760726385,-123.10055652668787,Private room,64,4,15,2016-09-30,0.44,2,209
9096035,Main Street Charmer,10761480,Kristi,,Riley Park,49.25412789188752,-123.09217821720357,Entire home/apt,88,2,9,2016-05-03,0.54,1,0
8558636,Private Suite at Cambie Village,1639970,Christine,,Riley Park,49.255763655331975,-123.11167852052601,Entire home/apt,64,30,13,2017-03-31,0.74,1,224
8388785,The Garden Guest Room,5770918,Mary,,Riley Park,49.24038711791912,-123.10655681961363,Private room,62,2,49,2017-04-03,2.60,1,20
6743940,"Bright, spacious, basement suite",21066002,Sarah & Yannick,,Riley Park,49.2530884288039,-123.10900517354924,Entire home/apt,88,2,33,2017-03-25,1.50,1,316
3813082,Mountain Views on Main St.,19605423,Laura,,Riley Park,49.25191535993188,-123.10072840885302,Entire home/apt,125,2,11,2015-09-07,0.34,1,23
12523822,Spacious 2 BR Kitchenette,59109751,Joyce,,Riley Park,49.25561887802086,-123.09838007481567,Entire home/apt,97,3,5,2016-08-29,0.47,3,150
7787346,Even cozier room in SoMa bungalow,40530765,Brigitte,,Riley Park,49.234501648360855,-123.09828204263395,Private room,46,28,9,2016-11-13,0.46,2,173
1217372,NEW COACH HOUSE IN GREAT LOCATION!,220556,Laura,,Riley Park,49.24962843297588,-123.11112635624907,Entire home/apt,245,3,56,2017-04-02,1.21,2,62
4692393,SweetSuite,22208656,Richard,,Riley Park,49.252762421934264,-123.10297071441641,Entire home/apt,101,3,28,2017-03-12,1.19,2,255
15555062,Bright & Cozy Private Bed/Bath in Mount Pleasant!,89955352,Carrie,,Riley Park,49.24162092393603,-123.10292497084954,Private room,70,1,19,2017-04-06,3.73,1,234
7715000,Cozy room in South Main bungalow.,40530765,Brigitte,,Riley Park,49.23403754853155,-123.0985198891562,Private room,50,28,11,2016-12-17,0.54,2,95
16764326,On main st full of restaurants and coffe shops,93047056,Paco,,Riley Park,49.23589667130944,-123.10046682594646,Private room,40,1,0,,,1,365
15027668,A Sweet Garden Suite,94885858,Peppa,,Riley Park,49.255384231028685,-123.10591983531452,Entire home/apt,160,3,0,,,1,242
14616290,Private bedroom queen sized bed with ensuite bath,90723425,Sheri,,Riley Park,49.239743755797825,-123.09652593600586,Private room,68,2,12,2017-04-01,1.65,1,75
12294911,3 Bedroom Spacious Suite,59109751,Joyce,,Riley Park,49.25402602577792,-123.09862581514562,Entire home/apt,101,3,14,2016-09-01,1.22,3,150
16189181,Modern Mount Pleasant Lane Way Home,20169660,Neil,,Riley Park,49.245973951403315,-123.10835084092338,Entire home/apt,101,1,3,2017-02-28,0.94,3,85
13125423,Mount Pleasant Garden Suite,47326147,Shelby,,Riley Park,49.25131159814032,-123.10673675715272,Private room,35,3,0,,,1,0
66140,"Bacchus Suite, Private & Central ",94635,Gary & Debbie,,Riley Park,49.249763287244434,-123.11190549250325,Entire home/apt,97,3,94,2017-04-02,1.32,2,219
14470746,Cozy Bedroom in Riley Park (Monthly rental),88423643,Leo,,Riley Park,49.24580384330171,-123.10643539895578,Private room,40,20,1,2016-09-01,0.14,1,365
13174671,Bright room on 2nd floor in a new house,73238515,Cora,,Riley Park,49.252982546453694,-123.0918206433737,Private room,70,1,9,2017-01-29,0.88,19,171
13219781,"**room #1**is available (Vancouver, BC)",65757581,YeonSoo,,Riley Park,49.251261330502594,-123.09346917290716,Private room,40,2,11,2017-03-31,1.07,4,365
15943639,Charming house in heart of Mount Pleasant,6184073,Marc,,Riley Park,49.25199358745437,-123.09959519784874,Entire home/apt,99,1,1,2016-11-22,0.22,1,157
6870992,Brand New Suite on Main Street,36008759,Alvaro,,Riley Park,49.25409341524612,-123.09931769975903,Entire home/apt,90,3,2,2015-07-23,0.09,1,0
17941662,Lovely 2BD Renovated Townhouse in Vancouver!,56911536,Tae,,Riley Park,49.256131292923676,-123.1144063209751,Private room,84,1,0,,,1,150
13350002,"Kids & Family welcome, Main St, Central Vancouver",69139395,Lisa,,Riley Park,49.24841880562406,-123.10291970044251,Entire home/apt,92,2,10,2017-03-31,1.26,3,76
7386243,Friendly bedroom in Vancouver,38692838,Dominic,,Riley Park,49.2333389220476,-123.10878392320677,Private room,54,1,0,,,2,89
16915933,$50!!! High-end Modern Condo on Main,100832548,Nathan,,Riley Park,49.25489283129079,-123.10259856683498,Entire home/apt,101,1,8,2017-04-03,6.86,1,6
11624015,Modern new home in the heart of Van,51695,Natasha & Paolo,,Riley Park,49.247893227760976,-123.0915160704923,Entire home/apt,795,3,5,2017-01-04,0.58,4,184
13622914,Bright & Hip Bungalow steps from Main Street,3676480,Clare,,Riley Park,49.24649322508958,-123.09342862841697,Entire home/apt,110,2,8,2016-10-22,1.28,1,0
13188,Great private studio in ideal loc.,51466,Family Guns,,Riley Park,49.245770071782864,-123.10515815885476,Entire home/apt,110,2,114,2017-04-02,1.31,1,275
30089,New 2 bed apt in trendy Main St!,51695,Natasha & Paolo,,Riley Park,49.246938558792515,-123.09137061031413,Entire home/apt,95,180,16,2016-02-01,0.42,4,218
433896,house with private backyard ,2156552,Regis,,Riley Park,49.25290138217205,-123.11128689647833,Private room,60,1,0,,,1,0
14038533,Perfect Uptown Vancouver 1B studio,84097541,Andrew,,Riley Park,49.24754403832732,-123.09104227911077,Entire home/apt,500,2,4,2016-10-19,0.56,1,364
15342154,"Sweet 1-bedroom unit, Convient to downtown",73238515,Cora,,Riley Park,49.25498069031141,-123.09015550312601,Entire home/apt,130,1,4,2017-02-19,0.67,19,213
11771745,Fabulous 2 bdrm house in Riley Park,948282,Salli,,Riley Park,49.24116733651224,-123.10349280673249,Entire home/apt,176,2,0,,,1,89
4235245,Stylish Apartment on Main Street,8975610,Ashleigh,,Riley Park,49.25210911624622,-123.0999194243083,Entire home/apt,110,2,23,2017-01-06,0.93,1,361
6076188,2 BR Garden Suite in Riley Park,18676435,Pamela,,Riley Park,49.249635037157745,-123.09717088969153,Entire home/apt,101,3,7,2016-08-15,0.29,1,0
9901028,Sweet Suite Cambie Village,50918374,Reid And Julia,,Riley Park,49.25541030264311,-123.11286330881208,Entire home/apt,218,7,24,2016-09-04,1.53,1,87
6692947,Amazing house with a new deck,3871198,Canuck,,Riley Park,49.243617536181276,-123.09794623020355,Private room,34,5,7,2015-11-12,0.33,1,0
128866,"Charming two bedroom, can sleep 6",636642,Barbara,,Riley Park,49.2535602358641,-123.09913414468919,Entire home/apt,64,30,100,2017-04-01,1.44,1,247
14371159,Cozy Bedroom,4345401,Krystal,,Riley Park,49.24691353797967,-123.10638139084011,Private room,111,2,1,2016-08-14,0.13,2,90
10969354,2 Bedroom Garden Suite near QE Park,3223934,Andre,,Riley Park,49.23473779141574,-123.10174351082567,Entire home/apt,109,14,0,,,2,218
13885704,Two bedrooms and a sofa bed on 2nd fl near DT,73238515,Cora,,Riley Park,49.254833685063,-123.09202947131034,Entire home/apt,269,1,14,2016-10-06,1.74,19,214
3940651,Beautiful Room with Double Bed off Main Street!,19862200,Usha,,Riley Park,49.237665766430815,-123.10696673410682,Private room,79,1,33,2016-11-14,1.50,2,356
10151267,"White, Wood & Light Character Home",2486992,Alex,,Riley Park,49.25502578580588,-123.1141336341166,Entire home/apt,175,2,20,2016-08-30,1.32,1,0
8173826,House near Little Mountain,3076337,Cl,,Riley Park,49.24528954176618,-123.0934041238636,Entire home/apt,500,5,0,,,1,0
4668142,Mount Pleasant Home,588322,Elisa,,Riley Park,49.25616487715275,-123.09980704845664,Entire home/apt,110,2,16,2016-09-11,0.58,1,4
14995533,"7 bd+, 4 ba: location and charm",10573354,Asheya Accommodations,,Riley Park,49.250630509199006,-123.10917658454348,Entire home/apt,820,1,0,,,6,74
6601030,Cozy Bedroom off of Trendy Main St,3475000,Amanda,,Riley Park,49.234298166709955,-123.09902665662696,Private room,30,14,0,,,1,0
16218564,2 bdrm brand new suite Oakridge Canada Line,5233549,Joyce,,Riley Park,49.23587231166916,-123.1105954150651,Entire home/apt,139,3,0,,,3,138
1614457,Sunny Modern Suite on quiet street,8592407,Mavis And Brian,,Riley Park,49.25228010162487,-123.1052582590458,Entire home/apt,105,3,134,2017-04-01,3.08,1,236
5028440,Charming 2BR apt in Mount Pleasant,19070118,Rajan,,Riley Park,49.25206308487069,-123.09094477218792,Private room,116,1,52,2017-03-12,2.15,1,358
13067024,Modern Contemporary Room - QE Park & Main Street,47841805,Shawn,,Riley Park,49.24639097114559,-123.10893104589944,Private room,64,2,1,2016-05-28,0.10,1,0
14264791,King's place,68010340,Joe,,Riley Park,49.239845102360036,-123.10148274368996,Private room,59,1,9,2017-03-02,1.12,3,345
13076962,Modern room/bathroom in shared house,51695,Natasha & Paolo,,Riley Park,49.246720154017055,-123.0917810888154,Private room,50,1,0,,,4,306
16677739,Standard bedroom nearby Oakridge skytrain station.,94540807,Leo,,Riley Park,49.23317551870435,-123.10474055192913,Private room,42,1,0,,,1,89
8616836,"Bright boutique studio, Mt Pleasant",29308677,Allison And Steve,,Riley Park,49.2475440115039,-123.09044717833629,Entire home/apt,75,6,2,2017-03-03,0.13,1,0
3843033,1 BD on Main St  - Vancouver BC,18750962,Beth,,Riley Park,49.24743239463554,-123.10247841826293,Entire home/apt,80,1,2,2016-06-26,0.16,1,0
12952602,House in the Heart of Main Street!,1925819,Bruce,,Riley Park,49.24794503403392,-123.09742078284015,Entire home/apt,209,2,3,2016-08-14,0.29,1,0
14299311,3bdr Sunshine House!  Between Cambie and Main st,4345401,Krystal,,Riley Park,49.24879744336235,-123.10773052083739,Entire home/apt,255,4,4,2017-03-01,0.49,2,76
1623556,Private Top Floor in hip Main St ,8633501,Robin,,Riley Park,49.25196528264712,-123.09510499625574,Private room,84,1,111,2017-03-31,2.55,1,211
15072256,Main Street Cozy Garden Suite,38450547,Hoang,,Riley Park,49.25196237546655,-123.09660810937116,Entire home/apt,125,1,1,2016-10-03,0.16,1,0
17464461,1 bedroom heart of trendy Vancouver,14176211,Rosa,,Riley Park,49.24406249434297,-123.09536929088434,Entire home/apt,110,1,0,,,1,364
326816,Top Floor Suite in House Off Main Street,542120,J.,,Riley Park,49.25519533198079,-123.09929256474004,Entire home/apt,95,3,17,2016-10-02,0.30,1,0
